464,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Fluoxetine, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
464,"Troleandomycin","DB01361","Possible serotoninergic syndrome with this combination"
464,"Venlafaxine","DB00285","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
464,"Voriconazole","DB00582","Additive QTc prolongation may occur. Consider alternate therapy or monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP)."
464,"Vorinostat","DB02546","Additive QTc prolongation may occur. Consider alternate therapy or monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP)."
464,"Warfarin","DB00682","The SSRI, fluoxetine, increases the effect of anticoagulant, warfarin."
464,"Ziprasidone","DB00246","Additive QTc-prolonging effects may increase the risk of severe arrhythmias. Concomitant therapy is contraindicated."
464,"Zolmitriptan","DB00315","Use of two serotonin modulators, such as zolmitriptan and fluoxetine, may increase the risk of serotonin syndrome. Consider alternate therapy or monitor for serotonin syndrome during concomitant therapy."
464,"Zuclopenthixol","DB01624","Additive QTc prolongation may occur. Consider alternate therapy or use caution and monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP). Fluoxetine, a strong CYP2D6 inhibitor, may increase the serum concentration of zuclopenthixol by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of zuclopenthixol if fluoxetine is initiated, discontinued or dose changed. "
466,"Aminophylline","DB01223","The barbiturate, methohexital, decreases the effect of aminophylline."
466,"Betamethasone","DB00443","The barbiturate, methohexital, may decrease the effect of the corticosteroid, betamethasone."
466,"Clomifene","DB00882","The enzyme inducer, methohexital, decreases the effect of the hormone agent, clomifene."
466,"Conjugated Estrogens","DB00286","The enzyme inducer, methohexital, decreases the effect of the hormone agent, conjugated estrogens."
466,"Cyclosporine","DB00091","The barbiturate, methohexital, increases the effect of cyclosporine."
466,"Dexamethasone","DB01234","The barbiturate, methohexital, may decrease the effect of the corticosteroid, dexamethasone."
466,"Diethylstilbestrol","DB00255","The enzyme inducer, methohexital, decreases the effect of the hormone agent, diethylstilbestrol."
466,"Doxycycline","DB00254","The anticonvulsant, methohexital, decreases the effect of doxycycline."
466,"Estradiol","DB00783","The enzyme inducer, methohexital, decreases the effect of the hormone agent, estradiol."
466,"Ethinyl Estradiol","DB00977","This product may cause a slight decrease of contraceptive effect"
466,"Felodipine","DB01023","The barbiturate, methohexital, decreases the effect of felodipine."
466,"Fludrocortisone","DB00687","The barbiturate, methohexital, may decrease the effect of the corticosteroid, fludrocortisone."
466,"Folic Acid","DB00158","Folic acid decreases the effect of anticonvulsant, methohexital."
466,"Gefitinib","DB00317","The CYP3A4 inducer, methohexital, may decrease the serum concentration and therapeutic effects of gefitinib."
466,"Griseofulvin","DB00400","The barbiturate, methohexital, decreases the effect of griseofulvin."
466,"Hydrocortisone","DB00741","The barbiturate, methohexital, may decrease the effect of the corticosteroid, hydrocortisone."
466,"Levonorgestrel","DB00367","Phenobarbital decreases the effect of levonorgestrel"
466,"Medroxyprogesterone Acetate","DB00603","The enzyme inducer, methohexital, decreases the effect of the hormone agent, medroxyprogesterone."
466,"Megestrol acetate","DB00351","The enzyme inducer, methohexital, decreases the effect of the hormone agent, megestrol."
466,"Methadone","DB00333","The barbiturate, methohexital, decreases the effect of methadone."
466,"Metronidazole","DB00916","The barbiturate, methohexital, decreases the effect of metronidazole."
466,"Nifedipine","DB01115","The barbiturate, methohexital, decreases the effect of the calcium channel blocker, nifedipine."
466,"Norethindrone","DB00717","This product may cause a slight decrease of contraceptive effect"
466,"Oxtriphylline","DB01303","The barbiturate, methohexital, decreases the effect of oxtriphylline."
466,"Prednisolone","DB00860","The barbiturate, methohexital, may decrease the effect of the corticosteroid, prednisolone."
466,"Prednisone","DB00635","The barbiturate, methohexital, may decrease the effect of the corticosteroid, prednisone."
466,"Quinidine","DB00908","The anticonvulsant, methohexital, decreases the effect of quinidine."
466,"Theophylline","DB00277","The barbiturate, methohexital, decreases the effect of theophylline."
466,"Triamcinolone","DB00620","The barbiturate, methohexital, may decrease the effect of the corticosteroid, triamcinolone."
466,"Trimipramine","DB00726","The barbiturate, Methohexital, may increase the metabolism and clearance of Trimipramine. Monitor for changes in the therapeutics and adverse effects of Trimipramine if Methohexital is initiated, discontinued or dose changed. Dose adjustments of Trimipramine may be required. "
466,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Methohexital, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
466,"Verapamil","DB00661","Methohexital, a CYP3A4 inducer, may increase the serum concentration of Verapamil, a CYP3A4 substrate. Monitor for changes in the therapeutic/adverse effects of Verapamil if Methohexital is initiated, discontinued or dose changed."
466,"Warfarin","DB00682","Methohexital may decrease the serum concentration of warfarin by increasing its metabolism. Monitor for changes in the therapeutic and adverse effects of warfarin if methohexital is initiated, discontinued or dose changed. "
467,"Cimetidine","DB00501","Cimetidine may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Clozapine","DB00363","Increased risk of toxicity"
467,"Ethotoin","DB00754","Ethotoin may increase the metabolism of chlordiazepoxide via CYP3A4."
467,"Fluconazole","DB00196","Fluconazole may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Fosphenytoin","DB01320","Fosphenytoin may increase the metabolism of chlordiazepoxide via CYP3A4."
467,"Indinavir","DB00224","The protease inhibitor, indinavir, may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Itraconazole","DB01167","Itraconazole may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Kava","DB01322","Kava may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Ketoconazole","DB01026","Ketoconazole may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Mephenytoin","DB00532","Mephenytoin may increase the metabolism of chlordiazepoxide via CYP3A4."
467,"Nelfinavir","DB00220","The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Omeprazole","DB00338","Omeprazole may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Phenytoin","DB00252","Phenytoin may increase the metabolism of chlordiazepoxide via CYP3A4."
467,"Ritonavir","DB00503","The protease inhibitor, ritonavir, may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Saquinavir","DB01232","The protease inhibitor, saquinavir, may increase the effect of the benzodiazepine, chlordiazepoxide."
467,"Telithromycin","DB00976","Telithromycin may reduce clearance of Chlordiazepoxide. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Chlordiazepoxide if Telithromycin is initiated, discontinued or dose changed."
467,"Tipranavir","DB00932","Tipranavir may decrease the metabolism and clearance of Chlordiazepoxide. Consider alternate therapy or monitor for Alprazolam toxic effects if Tipranavir is initiated or dose increased. "
467,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Chlordiazepoxide, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
467,"Voriconazole","DB00582","Voriconazole may increase the serum concentration of chlordiazepoxide by decreasing its metabolism. Monitor for chlordiazepoxide toxicity if voriconazole is initiated or dose increased."
468,"Aldesleukin","DB00041","Monitor therapy due to enhanced orthostatic hypotensive effect of duloxetine. "
468,"Aliskiren","DB09026","Monitor therapy due to enhanced orthostatic hypotensive effect of duloxetine."
468,"Amitriptyline","DB00321","Possible increase in the levels of this agent when used with duloxetine"
468,"Ciprofloxacin","DB00537","Ciprofloxacin, a strong CYP1A2 inhibitor, may decrease the metabolism of duloxetine. Monitor for changes in the therapeutic and adverse effects of duloxetine if ciprofloxacin is initiated or discontinued."
468,"Desipramine","DB01151","Possible increase in the levels of this agent when used with duloxetine"
468,"Desvenlafaxine","DB06700","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
468,"Flecainide","DB01195","Possible increase in the levels of this agent when used with duloxetine"
468,"Fluvoxamine","DB00176","Fluvoxamine increases the effect and toxicity of duloxetine"
468,"Imipramine","DB00458","Possible increase in the levels of this agent when used with duloxetine"
468,"Isocarboxazid","DB01247","Possible severe adverse reaction with this combination"
468,"Nortriptyline","DB00540","Possible increase in the levels of this agent when used with duloxetine"
468,"Phenelzine","DB00780","Possible severe adverse reaction with this combination"
468,"Propafenone","DB01182","Possible increase in the levels of this agent when used with duloxetine"
468,"Rasagiline","DB01367","Possible severe adverse reaction with this combination"
468,"Tamoxifen","DB00675","Duloxetine may decrease the therapeutic effect of Tamoxifen by decreasing the production of active metabolites. Consider alternate therapy. "
468,"Tamsulosin","DB00706","Duloxetine, a CYP2D6 inhibitor, may decrease the metabolism and clearance of Tamsulosin, a CYP2D6 substrate. Monitor for changes in therapeutic/adverse effects of Tamsulosin if Duloxetine is initiated, discontinued, or dose changed."
468,"Terbinafine","DB00857","Terbinafine may reduce the metabolism and clearance of Duloxetine. Consider alternate therapy or monitor for therapeutic/adverse effects of Duloxetine if Terbinafine is initiated, discontinued or dose changed."
468,"Thiabendazole","DB00730","The strong CYP1A2 inhibitor, Thiabendazole, may increase the effects and toxicity of Duloxetine by decreasing Duloxetine metabolism and clearance. Monitor for changes in the therapeutic and adverse effects of Duloxetine if Thiabendazole is initiated, discontinued or dose changed."
468,"Thioridazine","DB00679","Increased risk of cardiotoxicity and arrhythmias"
468,"Tramadol","DB00193","Duloxetine may decrease the effect of Tramadol by decreasing active metabolite production. Increased risk of serotonin syndrome. Monitor for Tramadol efficacy and symptoms of serotonin syndrome."
468,"Tranylcypromine","DB00752","Increased risk of serotonin syndrome. Concomitant therapy should be avoided. A significant washout period, dependent on the half-lives of the agents, should be employed between therapies."
468,"Trazodone","DB00656","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome. "
468,"Trimipramine","DB00726","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome. "
468,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Duloxetine, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
468,"Venlafaxine","DB00285","Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome."
468,"Zolmitriptan","DB00315","Use of two serotonin modulators, such as zolmitriptan and duloxetine, increases the risk of serotonin syndrome. Consider alternate therapy or monitor for serotonin syndrome during concomitant therapy. "
469,"Amphetamine","DB00182","Decreased anorexic effect, may increase psychotic symptoms"
469,"Artemether","DB06697","Additive QTc-prolongation may occur. Concomitant therapy should be avoided."
469,"Benzphetamine","DB00865","Antipsychotics may diminish the stimulatory effect of Amphetamines. Monitor effectiveness of amphetamine therapy when altering concurrent antipsychotic therapy as antipsychotic agents may impair the stimulatory effect of amphetamines. "
469,"Bromocriptine","DB01200","The phenothiazine decreases the effect of bromocriptine"
469,"Cisapride","DB00604","Increased risk of cardiotoxicity and arrhythmias"
469,"Dexfenfluramine","DB01191","Decreased anorexic effect, may increase psychotic symptoms."
469,"Dextroamphetamine","DB01576","Decreased anorexic effect, may increases psychotic symptoms"
469,"Diethylpropion","DB00937","Decreased anorexic effect, may increase psychotic symptoms"
469,"Dihydrocodeine","DB01551","Phenothiazines may enhance hypotensive effects of opioid analgesics. It is recommended to monitor patients for hypotension.  "
469,"Donepezil","DB00843","Possible antagonism of action"
469,"Fenfluramine","DB00574","Decreased anorexic effect, may increase psychotic symptoms"
469,"Galantamine","DB00674","Possible antagonism of action"
469,"Gatifloxacin","DB01044","Increased risk of cardiotoxicity and arrhythmias"
469,"Grepafloxacin","DB00365","Increased risk of cardiotoxicity and arrhythmias"
469,"Guanethidine","DB01170","Chlorpromazine may decrease the effect of guanethidine."
469,"Levofloxacin","DB01137","Increased risk of cardiotoxicity and arrhythmias"
469,"Lumefantrine","DB06708","Additive QTc-prolongation may occur. Concomitant therapy should be avoided. "
469,"Mazindol","DB00579","Decreased anorexic effect, may increase psychotic symptoms"
469,"Mesoridazine","DB00933","Increased risk of cardiotoxicity and arrhythmias"
469,"Methamphetamine","DB01577","Decreased anorexic effect, may increases psychotic symptoms"
469,"Metrizamide","DB01578","Increased risk of convulsions"
469,"Pethidine","DB00454","Increased sedation and hypotension"
469,"Phendimetrazine","DB01579","Decreased anorexic effect, may increases psychotic symptoms"
469,"Phenmetrazine","DB00830","Decreased anorexic effect, may increase psychotic symptoms"
469,"Phentermine","DB00191","Decreased anorexic effect, may increase psychotic symptoms"
469,"Phenylpropanolamine","DB00397","Decreased anorexic effect, may increase psychotic symptoms"
469,"Pindolol","DB00960","Increased effect of both drugs"
469,"Propranolol","DB00571","Increased effect of both drugs"
469,"Rivastigmine","DB00989","Possible antagonism of action"
469,"Sparfloxacin","DB01208","Increased risk of cardiotoxicity and arrhythmias"
469,"Tacrine","DB00382","The therapeutic effects of the central acetylcholinesterase inhibitor (AChEI), Tacrine, and/or the anticholinergic/antipsychotic, Chlorpromazine, may be reduced due to antagonism. This interaction may be beneficial when the anticholinergic action is a side effect. AChEIs may also augment the central neurotoxic effect of antipsychotics. Monitor for extrapyramidal symptoms and decreased efficacy of both agents."
469,"Tacrolimus","DB00864","Additive QTc-prolongation may occur increasing the risk of serious ventricular arrhythmias. Concomitant therapy should be used with caution."
469,"Tamoxifen","DB00675","Chlorpromazine may decrease the therapeutic effect of Tamoxifen by decreasing the production of active metabolites. Concomitant therapy should be avoided."
469,"Tamsulosin","DB00706","Chlorpromazine, a CYP2D6 inhibitor, may decrease the metabolism and clearance of Tamsulosin, a CYP2D6 substrate. Monitor for changes in therapeutic/adverse effects of Tamsulosin if Chlorpromazine is initiated, discontinued, or dose changed."
469,"Terbinafine","DB00857","Terbinafine may reduce the metabolism and clearance of Chlorpromazine. Consider alternate therapy or monitor for therapeutic/adverse effects of Chlorpromazine if Terbinafine is initiated, discontinued or dose changed."
469,"Terfenadine","DB00342","Increased risk of cardiotoxicity and arrhythmias"
469,"Tetrabenazine","DB04844","May cause dopamine deficiency. Similar pharmacologic properties thus combination therapy will worsen the severity of sedative, parkinsonian, and extrapyramidal adverse effects. "
469,"Thioridazine","DB00679","Increased risk of cardiotoxicity and arrhythmias"
469,"Thiothixene","DB01623","May cause additive QTc-prolonging effects. Increased risk of ventricular arrhythmias. Consider alternate therapy. Thorough risk:benefit assessment is required prior to co-administration. "
469,"Tolterodine","DB01036","Chlorpromazine may decrease the metabolism and clearance of Tolterodine. Monitor for adverse/toxic effects of Tolterodine. "
469,"Toremifene","DB00539","Additive QTc-prolongation may occur, increasing the risk of serious ventricular arrhythmias. Consider alternate therapy. A thorough risk:benefit assessment is required prior to co-administration."
469,"Tramadol","DB00193","Chlorpromazine may decrease the effect of Tramadol by decreasing active metabolite production. "
469,"Trimethobenzamide","DB00662","Trimethobenzamide and Chlorpromazine, two anticholinergics, may cause additive anticholinergic effects and enhance their adverse/toxic effects. Monitor for enhanced anticholinergic effects."
469,"Trimipramine","DB00726","Additive QTc-prolongation may occur, increasing the risk of serious ventricular arrhythmias. Chlorpromazine, a strong CYP2D6 inhibitor, may also decrease the metabolism and clearance of Trimipramine, a CYP2D6 substrate. Caution should be used during concomitant therapy. "
469,"Triprolidine","DB00427","The antihistamine, Triprolidine, may increase the arrhythmogenic effect of the phenothiazine, Chlorpromazine. Monitor for symptoms of ventricular arrhythmias. Additive anticholinergic and CNS depressant effects may also occur. Monitor for enhanced anticholinergic and CNS depressant effects."
469,"Trospium","DB00209","Trospium and Chlorpromazine, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects."
469,"Venlafaxine","DB00285","Chlorpromazine, a CYP2D6 inhibitor, may decrease the metabolism and clearance of Venlafaxine, a CYP2D6 substrate. Monitor for changes in therapeutic/adverse effects of Venlafaxine if Chlorpromazine is initiated, discontinued, or dose changed."
469,"Vorinostat","DB02546","Additive QTc prolongation may occur. Consider alternate therapy or monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP)."
469,"Ziprasidone","DB00246","Additive QTc-prolonging effects may increase the risk of severe arrhythmias. Concomitant therapy should be avoided."
469,"Zuclopenthixol","DB01624","Additive QTc prolongation may occur. Consider alternate therapy or use caution and monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP). Chlorpromazine, a strong CYP2D6 inhibitor, may increase the serum concentration of zuclopenthixol by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of zuclopenthixol if chlorpromazine is initiated, discontinued or dose changed. "
471,"Atracurium","DB00732","The agent increases the effect of muscle relaxant"
471,"Bumetanide","DB00887","Increased ototoxicity"
471,"Cefalotin","DB00456","Increased risk of nephrotoxicity"
471,"Cefamandole","DB01326","Increased risk of nephrotoxicity"
471,"Cefapirin","DB01139","Increased risk of nephrotoxicity"
471,"Cefazolin","DB01327","Increased risk of nephrotoxicity"
471,"Cefonicid","DB01328","Increased risk of nephrotoxicity"
471,"Cefoperazone","DB01329","Increased risk of nephrotoxicity"
471,"Ceforanide","DB00923","Increased risk of nephrotoxicity"
471,"Cefotaxime","DB00493","Increased risk of nephrotoxicity"
471,"Cefotetan","DB01330","Increased risk of nephrotoxicity"
471,"Cefoxitin","DB01331","Increased risk of nephrotoxicity"
471,"Cefradine","DB01333","Increased risk of nephrotoxicity"
471,"Ceftazidime","DB00438","Increased risk of nephrotoxicity"
471,"Ceftizoxime","DB01332","Increased risk of nephrotoxicity"
471,"Ceftriaxone","DB01212","Increased risk of nephrotoxicity"
471,"Cefuroxime","DB01112","Increased risk of nephrotoxicity"
471,"Cisplatin","DB00515","Increased risk of nephrotoxicity"
471,"Colistimethate","DB01111","Aminoglycosides may enhance the nephrotoxic effect of Colistimethate. Aminoglycosides may enhance the neuromuscular-blocking effect of Colistimethate. Due to the potential for additive or synergistic toxicities (including both nephrotoxicity and neuromuscular blockade) between colistimethate and the aminoglycoside antibiotics, this combination should be avoided whenever possible. If these agents must be used together, patients' renal and neuromuscular function should be monitored closely. "
471,"Doxacurium chloride","DB01135","The agent increases the effect of muscle relaxant"
471,"Ethacrynic acid","DB00903","Increased ototoxicity"
471,"Furosemide","DB00695","Increased ototoxicity"
471,"Metocurine","DB01336","The agent increases the effect of muscle relaxant"
471,"Mivacurium","DB01226","The agent increases the effect of muscle relaxant"
471,"Pancuronium","DB01337","The agent increases the effect of muscle relaxant"
471,"Pipecuronium","DB01338","The agent increases the effect of muscle relaxant"
471,"Rocuronium","DB00728","The agent increases the effect of muscle relaxant"
471,"Succinylcholine","DB00202","The agent increases the effect of muscle relaxant"
471,"Tacrolimus","DB00864","Additive renal impairment may occur during concomitant therapy with aminoglycosides such as Amikacin. Use caution during concomitant therapy. "
471,"Thalidomide","DB01041","Thalidomide increases the renal toxicity of the aminoglycoside"
471,"Ticarcillin","DB01607","Ticarcillin may reduce the serum concentration of Amikacin. Ticarcillin may inactivate Amikacin in vitro and the two agents should not be administered simultaneously through the same IV line. "
471,"Torasemide","DB00214","Increased ototoxicity"
471,"Tubocurarine","DB01199","The agent increases the effect of muscle relaxant"
471,"Vecuronium","DB01339","The agent increases the effect of muscle relaxant"
472,"Trastuzumab","DB00072","Trastuzumab may increase the risk of neutropenia and anemia. Monitor closely for signs and symptoms of adverse events. "
473,"Chlorotrianisene","DB00269","Association not recommended"
473,"Cholestyramine","DB01432","The resin decreases the effect of raloxifene"
473,"Clomifene","DB00882","Association not recommended"
473,"Colesevelam","DB00930","Bile Acid Sequestrants may decrease the absorption of Raloxifene. It would seem prudent to separate the doses of raloxifene and bile acid sequestrants by at least 2 hours. The manufacturer of raloxifene recommends against coadministration of these agents.1 The manufacturer of colesevelam recommends that drugs should be administered at least 1 hour before or 4 hours after colesevelam. "
473,"Colestipol","DB00375","The resin decreases the effect of raloxifene"
473,"Conjugated Estrogens","DB00286","Association not recommended"
473,"Diethylstilbestrol","DB00255","Association not recommended"
473,"Estradiol","DB00783","Association not recommended"
473,"Estriol","DB04573","Association not recommended"
473,"Estropipate","DB04574","Association not recommended"
473,"Ethinyl Estradiol","DB00977","Association not recommended"
473,"Levothyroxine","DB00451","Raloxifene decreases absorption of levothyroxine"
473,"Mestranol","DB01357","Association not recommended"
474,"Acenocoumarol","DB01418","Celecoxib may increase the anticoagulant effect of acenocoumarol."
474,"Anisindione","DB01125","Celecoxib may increase the anticoagulant effect of anisindione."
474,"Azilsartan medoxomil","DB08822","Increases toxicity of each. May deteriorate renal function, particularly in volume depleted or elderly patients. Decreases effects of azilsartan by antagonism. "
474,"Colesevelam","DB00930","Bile acid sequestrants may decrease the absorption of Nonsteroidal Anti-Inflammatory Agents. Monitor for decreased serum concentrations/therapeutic effects of nonsteroidal anti-inflammatory agents (NSAID) if coadministered with bile acid sequestrants. Separating the administration of doses by 2 or more hours may reduce (but not eliminate) the risk of interaction. The manufacturer of colesevelam recommends that drugs should be administered at least 1 hour before or 4 hours after colesevelam. "
474,"Dicoumarol","DB00266","Celecoxib may increase the anticoagulant effect of dicumarol."
474,"Eltrombopag","DB06210","Eltrombopag increases levels of Celecoxib via metabolism decrease."
474,"Fluconazole","DB00196","Fluconazole may increase the effect of celecoxib."
474,"Lithium","DB01356","The COX-2 inhibitor increases serum levels of lithium"
474,"Pralatrexate","DB06813","NSAIDs increase the risk of toxicity due to impairment of renal clearance of pralatrexate thus increasing exposure. Monitor for adverse effects or adjust dose of pralatrexate. "
474,"Rifampicin","DB01045","Rifampin, a strong CYP2C9 inducer, may decrease the serum levels of celecoxib by increasing its metabolism. Monitor for changes in the therapeutic and adverse effects if rifampin is initiated, discontinued or dose changed."
474,"Telmisartan","DB00966","Concomitant use of Telmisartan and Celecoxib may increase the risk of acute renal failure and hyperkalemia. Monitor renal function at the beginning and during treatment. "
474,"Timolol","DB00373","The NSAID, Celecoxib, may antagonize the antihypertensive effect of Timolol."
474,"Tolbutamide","DB01124","Tolbutamide, a strong CYP2C9 inhibitor, may decrease the metabolism and clearance of Celecoxib. Consider alternate therapy or monitor for changes in Celecobix therapeutic and adverse effects if Tolbutamide is initiated, discontinued or dose changed. "
474,"Trandolapril","DB00519","The NSAID, Celecoxib, may reduce the antihypertensive effect of Trandolapril. Consider alternate therapy or monitor for changes in Trandolapril efficacy if Celecoxib is initiated, discontinued or dose changed. "
474,"Treprostinil","DB00374","The prostacyclin analogue, Treprostinil, may increase the risk of bleeding when combined with the NSAID, Celecoxib. Monitor for increased bleeding during concomitant thearpy. "
474,"Tretinoin","DB00755","The moderate CYP2C8 inhibitor, Celecoxib, may decrease the metabolism and clearance of oral Tretinoin. Monitor for changes in Tretinoin effectiveness and adverse/toxic effects if Celecoxib is initiated, discontinued to dose changed."
474,"Vilazodone","DB06684","Selective Serotonin Reuptake Inhibitors may enhance the antiplatelet effect of NSAID (COX-2 Inhibitor). To minimize the risk of bleeding associated with this combination, consider using alternative analgesics, when appropriate, and/or addition of an gastroprotective agent, such as a proton pump inhibitor for the time that combined selective serotonin reuptake inhibitor (SSRIs) and nonsteroidal anti-inflammatory drugs (NSAIDs) is necessary. "
474,"Warfarin","DB00682","Celecoxib may increase the anticoagulant effect of warfarin."
476,"Aliskiren","DB09026","Monitor therapy because of enhanced hypotensive effect."
476,"Droperidol","DB00450","Droperidol may enhance the CNS depressant effect of brimonidine. Consider therapy modification."
476,"Isocarboxazid","DB01247","MAO Inhibitors like isocarboxazid may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Linezolid","DB00601","MAO Inhibitors like linezolid may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Methotrimeprazine","DB01403","Brimonidine may enhance the CNS depressant effect of Methotrimeprazine. Methotrimeprazine may enhance the CNS depressant effect of brimonidine. Consider therapy modification. "
476,"Moclobemide","DB01171","MAO Inhibitors like moclobemide may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Phenelzine","DB00780","MAO Inhibitors like phenelzine may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Procarbazine","DB01168","MAO Inhibitors like procarbazine may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Rasagiline","DB01367","MAO Inhibitors like rasagiline may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Selegiline","DB01037","MAO Inhibitors like selegiline may enhance the hypertensive effect of Alpha2-Agonists (Ophthalmic). The concomitant use of monoamine oxidase inhibitors and ophthalmic alpha2 agonists is contraindicated. "
476,"Tranylcypromine","DB00752","The MAO inhibitor, Tranylcypromine, may increase the vasopressor effect of the alpha2-agonist, Brimonidine. Concomitant therapy is contraindicated."
476,"Treprostinil","DB00374","Additive hypotensive effect. Monitor antihypertensive therapy during concomitant use. "
477,"Acenocoumarol","DB01418","Dicloxacillin may decrease the anticoagulant effect of acenocoumarol."
477,"Anisindione","DB01125","Dicloxacillin may decrease the anticoagulant effect of anisindione."
477,"Demeclocycline","DB00618","Possible antagonism of action"
477,"Dicoumarol","DB00266","Dicloxacillin may decrease the anticoagulant effect of dicumarol."
477,"Doxycycline","DB00254","Possible antagonism of action"
477,"Ethinyl Estradiol","DB00977","This anti-infectious agent could decrease the effect of the oral contraceptive"
477,"Mestranol","DB01357","This anti-infectious agent could decrease the effect of the oral contraceptive"
477,"Methacycline","DB00931","Possible antagonism of action"
477,"Methotrexate","DB00563","The penicillin increases the effect and toxicity of methotrexate"
477,"Minocycline","DB01017","Possible antagonism of action"
477,"Oxytetracycline","DB00595","Possible antagonism of action"
477,"Rolitetracycline","DB01301","Possible antagonism of action"
477,"Tetracycline","DB00759","Possible antagonism of action"
477,"Warfarin","DB00682","Dicloxacillin may decrease the anticoagulant effect of warfarin."
478,"Trimethobenzamide","DB00662","Anticholinergics, such as Trimethobenzamide, may increase the tachycardic effect of cannabinoids such as Nabilone. Close monitoring of cardiovascular effects is recommended."
478,"Triprolidine","DB00427","The CNS depressants, Triprolidine and Nabilone, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy. "
478,"Trospium","DB00209","Anticholinergics, such as Trospium, may increase the tachycardic effect of cannabinoids such as Nabilone. Close monitoring of cardiovascular effects is recommended."
479,"Aminophylline","DB01223","Pefloxacin may increase the effect of aminophylline."
479,"Calcium","DB01373","Formation of non-absorbable complexes"
479,"Iron Dextran","DB00893","Formation of non-absorbable complexes"
479,"Magnesium","DB01378","Formation of non-absorbable complexes"
479,"Oxtriphylline","DB01303","Pefloxacin may increase the effect of oxtriphylline."
479,"Theophylline","DB00277","Pefloxacin may increase the effect of theophylline."
480,"Amitriptyline","DB00321","Risk of severe hypotension"
480,"Amoxapine","DB00543","Risk of severe hypotension"
480,"Clomipramine","DB01242","Risk of severe hypotension"
480,"Desipramine","DB01151","Risk of severe hypotension"
480,"Doxepin","DB01142","Risk of severe hypotension"
480,"Imipramine","DB00458","Risk of severe hypotension"
480,"Isocarboxazid","DB01247","Risk of severe hypotension"
480,"Nortriptyline","DB00540","Risk of hypotension"
480,"Phenelzine","DB00780","Risk of severe hypotension"
480,"Rasagiline","DB01367","Risk of severe hypotension"
480,"Trastuzumab","DB00072","Trastuzumab may increase the risk of neutropenia and anemia. Monitor closely for signs and symptoms of adverse events. "
481,"Acetohexamide","DB00414","The beta-blocker, sotalol, may decrease symptoms of hypoglycemia."
481,"Aminophylline","DB01223","Antagonism of action and increased effect of theophylline"
481,"Artemether","DB06697","Additive QTc-prolongation may occur. Concomitant therapy should be avoided."
481,"Chlorpropamide","DB00672","The beta-blocker, sotalol, may decrease symptoms of hypoglycemia."
